ごぜん	午前	A.M.
ごご	午後	P.M.; in the afternoon
ごぜんちゅう	午前中	in the morning
ごご	午後	P.M.; in the afternoon
のあと	～の後	after...
あとで	後で	later
うしろ	後ろ	back; behind
まえ	前	before; front
ごぜん	午前	A.M.
なまえ	名前	name
なまえ	名前	name
しろい	白い	white
あめ	雨	rain
かく	書く	to write
ともだち	友達	friend
じかん	時間	time
にじかん	二時間	two hours
あいだ	間	between
いえ	家	house
はなす	話す	to speak
はなし	話	talk; story
でんわ	電話	telephone
すこし	少し	a little
ふるい	古い	old (for things)
しる	知る	to know
くる	来る	to come
きます	来ます	to come
こない	来ない	not to come
