てがみ	手紙	letter
かしゅ	歌手	singer
てがみ	手紙	letter
すき（な）	好き	to like
ちかく	近く	nearby
きんじょ	近所	neighborhood
あかるい	明るい	cheerful; bright
びょういん	病院	hospital
びょうき	病気	illness
びょういん	病院	hospital
えいが	映画	movie
えいが	映画	movie
うたう	歌う	to sing
うた	歌	song
かしゅ	歌手	singer
かわぐちし	川口市	Kawaguchi city
いろいろなところ	いろいろな所	various places
きんじょ	近所	neighborhood
べんきょうする	勉強する	to study
べんきょうする	勉強する	to study
つよい	強い	strong
ゆうめいな	有名な	famous
りょこう	旅行	travel
